game_id,player1,player2,winner,result,timestamp
0,1500,1191,1500,1.0,0
1,1322,1261,1261,0.0,1
2,1496,1500,1496,1.0,2
3,1439,1454,1439,1.0,3
4,1523,1469,1523,1.0,4
5,1250,1002,draw,0.5,5
6,1520,1423,1520,1.0,6
7,1413,2108,2108,0.0,7
8,1439,1392,1392,0.0,8
9,1381,1209,1381,1.0,9
10,1381,1272,1381,1.0,10
11,1381,1867,1867,0.0,11
12,1381,1936,1936,0.0,12
13,1381,1607,1607,0.0,13
14,1094,1141,1094,1.0,14
15,1141,1094,1094,0.0,15
16,1094,1141,1141,0.0,16
17,1141,1094,1094,0.0,17
18,1094,1300,1300,0.0,18
19,1500,1094,1500,1.0,19
20,1094,1676,1676,0.0,20
21,1094,1068,1094,1.0,21
22,1500,1094,1500,1.0,22
23,1307,1106,1307,1.0,23
24,1113,1423,1423,0.0,24
25,1078,1219,1078,1.0,25
26,1825,1079,1825,1.0,26
27,1328,1038,1038,0.0,27
28,1056,1156,1156,0.0,28
29,1077,1148,1148,0.0,29
30,1358,1036,1036,0.0,30
31,1200,1002,1002,0.0,31
32,1203,1019,1203,1.0,32
33,1019,1500,1500,0.0,33
34,1422,975,1422,1.0,34
35,976,1832,1832,0.0,35
36,1569,978,1569,1.0,36
37,978,1500,1500,0.0,37
38,1500,978,1500,1.0,38
39,2449,978,2449,1.0,39
40,1207,978,draw,0.5,40
41,1241,978,978,0.0,41
42,1500,978,1500,1.0,42
43,2443,978,2443,1.0,43
44,1500,978,1500,1.0,44
45,1500,978,1500,1.0,45
46,978,1500,1500,0.0,46
47,1343,978,1343,1.0,47
48,2436,978,2436,1.0,48
49,2436,978,2436,1.0,49
50,978,1500,1500,0.0,50
51,1500,978,1500,1.0,51
52,978,1500,978,1.0,52
53,1500,978,978,0.0,53
54,1521,1162,1521,1.0,54
55,1407,1500,1407,1.0,55
56,1492,1458,1492,1.0,56
57,1414,1442,1442,0.0,57
58,1457,1294,1294,0.0,58
59,1525,1466,1525,1.0,59
60,1207,1579,1579,0.0,60
61,1567,1573,1567,1.0,61
62,1578,1605,1605,0.0,62
63,1939,1581,1939,1.0,63
64,1618,1568,1568,0.0,64
65,1755,1574,1755,1.0,65
66,1561,1596,1561,1.0,66
67,1500,1554,1554,0.0,67
68,1544,1461,1544,1.0,68
69,1563,1335,1335,0.0,69
70,1579,1470,1470,0.0,70
71,1617,1590,1617,1.0,71
72,1207,1588,1588,0.0,72
73,1595,1547,1547,0.0,73
74,1855,1599,1855,1.0,74
75,1589,1547,1589,1.0,75
76,1571,1728,1571,1.0,76
77,1720,1579,1720,1.0,77
78,1579,2105,2105,0.0,78
79,1768,1560,1560,0.0,79
80,1552,1436,1552,1.0,80
81,1536,1667,1536,1.0,81
82,1521,1549,1521,1.0,82
83,1251,1545,1545,0.0,83
84,1537,1408,1537,1.0,84
85,1522,1512,1522,1.0,85
86,1602,1532,1602,1.0,86
87,1543,1593,1593,0.0,87
88,1556,1539,1539,0.0,88
89,1409,1548,1548,0.0,89
90,1539,1418,1539,1.0,90
91,1603,1550,1603,1.0,91
92,1542,1399,1542,1.0,92
93,1546,1877,1877,0.0,93
94,1134,1535,1535,0.0,94
95,1513,1784,1513,1.0,95
96,1501,1445,1501,1.0,96
97,1500,1500,1500,1.0,97
98,1745,1714,draw,0.5,98
99,1734,1748,1734,1.0,99
100,1942,1739,1942,1.0,100
101,1724,1855,1724,1.0,101
102,1951,1729,1951,1.0,102
103,1726,1388,1726,1.0,103
104,1735,1806,1806,0.0,104
105,1597,1728,1728,0.0,105
106,1743,1738,1743,1.0,106
107,1721,1750,1721,1.0,107
108,1746,1487,1746,1.0,108
109,1744,1735,1735,0.0,109
110,1749,1631,1631,0.0,110
111,1769,1396,1396,0.0,111
112,1795,1760,1760,0.0,112
113,1729,1795,1729,1.0,113
114,1795,1784,1784,0.0,114
115,1770,1872,1770,1.0,115
116,1783,1721,1721,0.0,116
117,1884,1768,1768,0.0,117
118,1756,1756,1756,0.0,118
119,1724,1958,1724,1.0,119
120,2036,1706,1706,0.0,120
121,1706,925,1706,1.0,121
122,1244,1219,1219,0.0,122
123,1215,921,1215,1.0,123
124,1350,1201,1201,0.0,124
125,1210,1280,1280,0.0,125
126,1139,1212,draw,0.5,126
127,1220,1341,1341,0.0,127
128,1234,1359,1359,0.0,128
129,1275,1236,1236,0.0,129
130,1433,1282,1433,1.0,130
131,1132,1276,1276,0.0,131
132,1276,1308,1276,1.0,132
133,1228,1266,1266,0.0,133
134,1273,1409,1409,0.0,134
135,1338,1277,1338,1.0,135
136,1263,1336,1263,1.0,136
137,1316,1273,1316,1.0,137
138,1248,1253,1248,1.0,138
139,1335,1233,1233,0.0,139
140,1223,1189,1223,1.0,140
141,1443,1204,1204,0.0,141
142,1227,1216,1227,1.0,142
143,1215,1219,draw,0.5,143
144,1227,1227,1227,1.0,144
145,1550,1225,1550,1.0,145
146,1325,1234,1325,1.0,146
147,1212,1221,1221,0.0,147
148,1226,1478,1478,0.0,148
149,1228,1626,1626,0.0,149
150,1191,1228,1191,1.0,150
151,1422,1210,1210,0.0,151
152,1186,1223,1186,1.0,152
153,1212,1212,1212,1.0,153
154,1228,1343,1343,0.0,154
155,1865,1862,1865,1.0,155
156,1852,1852,1852,1.0,156
157,1833,1863,1833,1.0,157
158,1851,1918,1851,1.0,158
159,1861,1844,1844,0.0,159
160,1853,1774,1853,1.0,160
161,1910,1862,1910,1.0,161
162,1851,1890,1851,1.0,162
163,1860,1840,1840,0.0,163
164,1828,1848,1828,1.0,164
165,1855,1858,1855,1.0,165
166,1847,1895,1847,1.0,166
167,1885,1856,1885,1.0,167
168,1847,1802,1847,1.0,168
169,1847,1856,1856,0.0,169
170,1840,1837,1837,0.0,170
171,1848,1806,1806,0.0,171
172,1860,1820,1820,0.0,172
173,1854,1849,1849,0.0,173
174,1895,1859,1895,1.0,174
175,1866,1965,1965,0.0,175
176,1866,1843,draw,0.5,176
177,1835,1866,1866,0.0,177
178,1877,1860,1860,0.0,178
179,1849,1874,1849,1.0,179
180,1835,1865,1865,0.0,180
181,1866,1835,draw,0.5,181
182,1856,1829,1856,1.0,182
183,1845,1846,1845,1.0,183
184,1834,1835,1835,0.0,184
185,1846,1845,1846,1.0,185
186,1845,1917,1917,0.0,186
187,1858,1790,1790,0.0,187
188,1871,1847,1847,0.0,188
189,1846,1869,1869,0.0,189
190,1843,1836,1836,0.0,190
191,1800,1826,1826,0.0,191
192,1283,1267,1267,0.0,192
193,1290,1270,1270,0.0,193
194,1331,1281,1331,1.0,194
195,1304,1292,1304,1.0,195
196,1305,1293,1293,0.0,196
197,1308,1317,1308,1.0,197
198,1296,1305,1305,0.0,198
199,968,1305,1305,0.0,199
200,1293,1466,1466,0.0,200
201,1500,1299,1500,1.0,201
202,1288,1232,1288,1.0,202
203,1289,2108,2108,0.0,203
204,1431,1289,1431,1.0,204
205,1806,1289,1806,1.0,205
206,1289,1311,1289,1.0,206
207,1431,1289,1289,0.0,207
208,1289,1484,1484,0.0,208
209,1289,1810,1810,0.0,209
210,1806,1289,1289,0.0,210
211,1289,1500,1289,1.0,211
212,1409,1297,1409,1.0,212
213,1280,1485,1280,1.0,213
214,1280,1211,1280,1.0,214
215,1211,1280,1280,0.0,215
216,1281,1765,1765,0.0,216
217,1288,1454,1454,0.0,217
218,1560,1270,1270,0.0,218
219,1274,1534,1534,0.0,219
220,1259,1663,draw,0.5,220
221,1614,1238,1238,0.0,221
222,1221,1417,1221,1.0,222
223,1222,1732,1732,0.0,223
224,1232,1234,1232,1.0,224
225,1240,1219,1240,1.0,225
226,1590,1600,1590,1.0,226
227,1568,1617,draw,0.5,227
228,1500,1358,1500,1.0,228
229,1384,1325,1325,0.0,229
230,1384,1265,1265,0.0,230
231,1384,1950,1950,0.0,231
232,1377,1249,1377,1.0,232
233,1375,1389,1375,1.0,233
234,1378,1361,1378,1.0,234
235,1261,1371,1371,0.0,235
236,1380,1429,1429,0.0,236
237,1369,1368,1369,1.0,237
238,1290,1371,1290,1.0,238
239,1372,1326,draw,0.5,239
240,1361,1383,1361,1.0,240
241,1217,1399,1217,1.0,241
242,1387,1447,1387,1.0,242
243,1474,1387,1387,0.0,243
244,1377,1351,1377,1.0,244
245,1389,1339,1339,0.0,245
246,1389,1400,1400,0.0,246
247,1849,1389,1849,1.0,247
248,1395,1378,1378,0.0,248
249,1370,1257,1370,1.0,249
250,1360,1332,1360,1.0,250
251,1311,1360,1311,1.0,251
252,1714,1360,1714,1.0,252
253,1354,1217,1354,1.0,253
254,1245,1346,1346,0.0,254
255,1346,1099,1346,1.0,255
256,1336,1287,1336,1.0,256
257,1580,1555,1580,1.0,257
258,1555,1580,1580,0.0,258
259,1649,1547,1547,0.0,259
260,1426,1527,1527,0.0,260
261,1557,1547,1547,0.0,261
262,1557,1607,1557,1.0,262
263,1607,1557,1557,0.0,263
264,1557,1632,1557,1.0,264
265,1535,1609,1535,1.0,265
266,1713,1558,1558,0.0,266
267,1497,1730,1497,1.0,267
268,1437,1552,1437,1.0,268
269,1516,1552,draw,0.5,269
270,1513,1456,1513,1.0,270
271,1355,1478,1478,0.0,271
272,1638,1614,1638,1.0,272
273,1613,1934,1613,1.0,273
274,1865,1613,1613,0.0,274
275,1776,1587,1587,0.0,275
276,1568,1593,1568,1.0,276
277,1605,1546,1546,0.0,277
278,1518,1709,1518,1.0,278
279,1728,1527,1728,1.0,279
280,1515,1379,1515,1.0,280
281,1538,1501,1501,0.0,281
282,1511,1516,1516,0.0,282
283,1464,1495,1495,0.0,283
284,1470,1475,1470,1.0,284
285,1490,1440,1440,0.0,285
286,1611,1974,1611,1.0,286
287,1611,1945,1945,0.0,287
288,1584,1611,1611,0.0,288
289,1942,1611,1611,0.0,289
290,1217,1611,1611,0.0,290
291,1611,2059,draw,0.5,291
292,1611,1478,1611,1.0,292
293,1486,1552,1552,0.0,293
294,1453,1496,1453,1.0,294
295,1340,1326,1340,1.0,295
296,1532,1500,1532,1.0,296
297,1560,1557,1560,1.0,297
298,1571,1577,1577,0.0,298
299,1580,1617,1617,0.0,299
300,1531,1593,1531,1.0,300
301,1449,1597,draw,0.5,301
302,1743,1604,1743,1.0,302
303,1604,1614,1604,1.0,303
304,1550,1605,1605,0.0,304
305,1630,1605,1605,0.0,305
306,1475,1605,1605,0.0,306
307,1605,1475,1605,1.0,307
308,1475,1605,1605,0.0,308
309,1570,1605,1570,1.0,309
310,1605,1500,1500,0.0,310
311,1500,1605,1500,1.0,311
312,1605,1500,1605,1.0,312
313,1513,1605,1605,0.0,313
314,1790,1874,1790,1.0,314
315,1864,1805,1864,1.0,315
316,1496,1861,1861,0.0,316
317,1851,1853,1851,1.0,317
318,1861,1863,1861,1.0,318
319,1618,1609,draw,0.5,319
320,1620,1607,1607,0.0,320
321,1621,1496,1496,0.0,321
322,1633,1581,1581,0.0,322
323,1623,1623,1623,0.0,323
324,1612,1614,1612,1.0,324
325,1605,1624,1605,1.0,325
326,1693,1621,draw,0.5,326
327,1631,1684,1684,0.0,327
328,1636,1619,1619,0.0,328
329,1613,1617,1617,0.0,329
330,1627,1495,1495,0.0,330
331,1480,1643,1480,1.0,331
332,1631,1652,1631,1.0,332
333,1687,1641,1687,1.0,333
334,1630,1638,1630,1.0,334
335,1414,1624,1624,0.0,335
336,1619,1419,1619,1.0,336
337,1629,1659,1659,0.0,337
338,1649,1639,1649,1.0,338
339,1677,1627,1627,0.0,339
340,1705,1636,1705,1.0,340
341,1647,1635,1635,0.0,341
342,1637,1627,1637,1.0,342
343,1626,1631,1626,1.0,343
344,1602,1615,1615,0.0,344
345,1634,1603,1603,0.0,345
346,1611,1591,1591,0.0,346
347,1579,1623,1579,1.0,347
348,1995,1581,1995,1.0,348
349,1589,1569,1569,0.0,349
350,1570,1555,draw,0.5,350
351,1559,1557,1559,1.0,351
352,1546,1571,1546,1.0,352
353,1550,1567,1550,1.0,353
354,1560,1419,1560,1.0,354
355,1840,1564,1840,1.0,355
356,1660,1549,1549,0.0,356
357,1534,1678,1534,1.0,357
358,1789,1538,1789,1.0,358
359,1841,1921,1921,0.0,359
360,1926,1737,draw,0.5,360
361,1629,1887,1887,0.0,361
362,1860,1712,1712,0.0,362
363,1500,1568,1500,1.0,363
364,1780,2132,2132,0.0,364
365,966,1124,1124,0.0,365
366,884,951,951,0.0,366
367,945,1070,1070,0.0,367
368,971,1149,1149,0.0,368
369,1238,985,1238,1.0,369
370,972,1247,draw,0.5,370
371,1107,961,1107,1.0,371
372,974,1129,1129,0.0,372
373,1203,970,1203,1.0,373
374,998,937,937,0.0,374
375,1016,1126,1126,0.0,375
376,1025,1153,draw,0.5,376
377,1047,1151,1151,0.0,377
378,998,1016,1016,0.0,378
379,1127,1044,1127,1.0,379
380,1020,1200,1020,1.0,380
381,1069,1071,1071,0.0,381
382,1071,1068,draw,0.5,382
383,1115,1223,1223,0.0,383
384,1190,1213,1213,0.0,384
385,1337,1337,1337,1.0,385
386,1500,1500,1500,0.0,386
387,1500,1571,1500,1.0,387
388,1367,1866,1866,0.0,388
389,1590,1373,1590,1.0,389
390,1377,1667,1667,0.0,390
391,1558,1358,1358,0.0,391
392,1476,1367,1476,1.0,392
393,1376,1469,1469,0.0,393
394,1460,1386,1460,1.0,394
395,1372,1408,1372,1.0,395
396,1373,2148,2148,0.0,396
397,1500,1395,1395,0.0,397
398,1382,1414,1382,1.0,398
399,1320,1400,1400,0.0,399
400,1383,1330,1383,1.0,400
401,1383,1242,1383,1.0,401
402,1469,1357,1357,0.0,402
403,959,1357,959,1.0,403
404,1357,959,1357,1.0,404
405,959,1357,1357,0.0,405
406,1588,1691,draw,0.5,406
407,1541,1586,1541,1.0,407
408,1517,1320,1517,1.0,408
409,1569,1569,1569,1.0,409
410,1563,1498,1498,0.0,410
411,1903,1512,1903,1.0,411
412,1612,1450,1612,1.0,412
413,1327,1450,1327,1.0,413
414,1245,1450,1245,1.0,414
415,1921,1451,1451,0.0,415
416,1462,1464,1462,1.0,416
417,1450,1486,1450,1.0,417
418,1439,1418,1439,1.0,418
419,1728,1500,1500,0.0,419
420,1547,1563,1547,1.0,420
421,1863,1567,1863,1.0,421
422,1559,1423,1559,1.0,422
423,1570,1611,1611,0.0,423
424,1562,1582,1562,1.0,424
425,1576,1386,1576,1.0,425
426,1353,1595,1353,1.0,426
427,1591,1326,1591,1.0,427
428,1560,1580,1580,0.0,428
429,1727,1574,1574,0.0,429
430,1579,1841,1841,0.0,430
431,1877,1558,1558,0.0,431
432,1536,1962,1536,1.0,432
433,1529,1763,draw,0.5,433
434,1590,1515,1515,0.0,434
435,1653,1522,1653,1.0,435
436,1675,1505,1505,0.0,436
437,1547,1491,1491,0.0,437
438,1507,1399,1399,0.0,438
439,1641,1502,draw,0.5,439
440,1496,1703,draw,0.5,440
441,1482,1484,1484,0.0,441
442,1486,1909,1909,0.0,442
443,1919,1488,1919,1.0,443
444,1488,2192,2192,0.0,444
445,1470,1684,1470,1.0,445
446,1465,1659,draw,0.5,446
447,1586,1473,1586,1.0,447
448,1548,1488,1548,1.0,448
449,1500,1501,1501,0.0,449
450,1509,1487,1487,0.0,450
451,1356,1491,draw,0.5,451
452,1495,1771,1771,0.0,452
453,1529,1639,1529,1.0,453
454,1631,1537,1631,1.0,454
455,1546,1621,1621,0.0,455
456,1568,1636,1568,1.0,456
457,1354,1631,1631,0.0,457
458,1626,1384,1626,1.0,458
459,1639,1813,1813,0.0,459
460,1646,1795,1795,0.0,460
461,1646,939,1646,1.0,461
462,1657,1678,1678,0.0,462
463,1667,1668,1667,1.0,463
464,1683,1599,1599,0.0,464
465,1596,1686,draw,0.5,465
466,1769,1659,1659,0.0,466
467,1668,1761,1761,0.0,467
468,1752,1677,1752,1.0,468
469,1688,1743,1743,0.0,469
470,1582,1704,1582,1.0,470
471,1693,1666,1693,1.0,471
472,1676,1680,1680,0.0,472
473,1142,1679,1679,0.0,473
474,1678,1148,1678,1.0,474
475,1154,1676,1676,0.0,475
476,1686,1098,draw,0.5,476
477,1102,1685,1685,0.0,477
478,1684,1107,1684,1.0,478
479,1493,1678,1678,0.0,479
480,1525,1693,1525,1.0,480
481,1709,1681,1681,0.0,481
482,1692,1699,1699,0.0,482
483,1688,1704,1688,1.0,483
484,1699,1497,1699,1.0,484
485,1703,1943,1943,0.0,485
486,1694,1692,1692,0.0,486
487,1696,1564,draw,0.5,487
488,1572,1688,1688,0.0,488
489,1392,1684,1684,0.0,489
490,1707,1696,1696,0.0,490
491,1684,1720,1684,1.0,491
492,1733,1672,1672,0.0,492
493,1721,1736,1721,1.0,493
494,1724,1733,1724,1.0,494
495,1746,1712,1712,0.0,495
496,1741,1496,1741,1.0,496
497,1295,1240,1240,0.0,497
498,1430,1302,1430,1.0,498
499,1302,1248,1248,0.0,499
500,1314,1270,1270,0.0,500
501,1445,1314,1445,1.0,501
502,1321,1451,1451,0.0,502
503,1300,1333,1300,1.0,503
504,1318,1449,1318,1.0,504
505,1450,1303,1303,0.0,505
506,1290,1367,1290,1.0,506
507,1300,1330,1330,0.0,507
508,1209,1291,1291,0.0,508
509,1299,1418,1418,0.0,509
510,1814,1299,1814,1.0,510
511,1348,1308,1348,1.0,511
512,1318,1366,1366,0.0,512
513,1324,1329,1324,1.0,513
514,1345,1187,1187,0.0,514
515,1352,1149,1149,0.0,515
516,1350,1429,draw,0.5,516
517,1403,1340,1403,1.0,517
518,1322,1072,1322,1.0,518
519,1331,1382,1382,0.0,519
520,1373,1341,1373,1.0,520
521,1350,1265,1350,1.0,521
522,1270,1299,1299,0.0,522
523,1223,1282,1223,1.0,523
524,1289,1306,1289,1.0,524
525,1007,1268,1268,0.0,525
526,1170,1179,1170,1.0,526
527,1442,1183,1442,1.0,527
528,1172,1170,1172,1.0,528
529,1178,1346,1346,0.0,529
530,1171,1190,1171,1.0,530
531,1175,1329,1175,1.0,531
532,1273,1160,1160,0.0,532
533,1154,974,1154,1.0,533
534,1167,1122,1122,0.0,534
535,1439,1171,1439,1.0,535
536,1245,1170,1245,1.0,536
537,1250,1156,1156,0.0,537
538,1164,1263,1263,0.0,538
539,1173,1251,1251,0.0,539
540,1089,1165,1165,0.0,540
541,1278,1173,1278,1.0,541
542,1178,1391,1391,0.0,542
543,1164,1293,1164,1.0,543
544,1353,1170,1353,1.0,544
545,1030,1162,1162,0.0,545
546,1176,1118,1118,0.0,546
547,1353,1181,1353,1.0,547
548,1184,1184,1184,1.0,548
549,1171,1252,1171,1.0,549
550,1157,1234,1157,1.0,550
551,1034,1149,1149,0.0,551
552,1156,886,draw,0.5,552
553,1142,1226,1142,1.0,553
554,1042,1133,1133,0.0,554
555,1123,1084,1123,1.0,555
556,1247,1122,1247,1.0,556
557,1070,1112,1112,0.0,557
558,1099,1173,1099,1.0,558
559,1114,1027,1027,0.0,559
560,914,1133,914,1.0,560
561,1125,996,1125,1.0,561
562,1242,1125,1242,1.0,562
563,1133,1234,1234,0.0,563
564,981,1127,1127,0.0,564
565,1111,1219,1111,1.0,565
566,1126,1054,1054,0.0,566
567,1147,908,908,0.0,567
568,914,1141,1141,0.0,568
569,1984,1948,1948,0.0,569
570,1954,2158,2158,0.0,570
571,2008,1954,2008,1.0,571
572,1954,2008,2008,0.0,572
573,2008,1954,1954,0.0,573
574,1954,2008,2008,0.0,574
575,2100,1960,2100,1.0,575
576,1945,1961,draw,0.5,576
577,1982,1960,draw,0.5,577
578,1974,1899,1899,0.0,578
579,2068,1982,2068,1.0,579
580,1959,2028,1959,1.0,580
581,2005,1969,2005,1.0,581
582,1960,1868,1960,1.0,582
583,1964,2287,2287,0.0,583
584,1914,1965,draw,0.5,584
585,1951,2049,1951,1.0,585
586,2149,1933,1933,0.0,586
587,1599,1929,1929,0.0,587
588,1882,1919,1919,0.0,588
589,1699,1914,1914,0.0,589
590,1916,2285,2285,0.0,590
591,1936,1638,1638,0.0,591
592,1758,1929,1929,0.0,592
593,1265,1957,1265,1.0,593
594,1954,1578,1954,1.0,594
595,1984,2050,1984,1.0,595
596,2050,1627,1627,0.0,596
597,1627,2050,2050,0.0,597
598,2050,1627,1627,0.0,598
599,1627,2050,2050,0.0,599
600,1617,2050,draw,0.5,600
601,2050,1852,2050,1.0,601
602,1981,2050,2050,0.0,602
603,2050,1981,1981,0.0,603
604,1901,1164,1901,1.0,604
605,1164,1435,1164,1.0,605
606,1435,1164,1435,1.0,606
607,1164,1435,1164,1.0,607
608,1164,1901,1901,0.0,608
609,1245,1228,1228,0.0,609
610,1287,1099,1099,0.0,610
611,1866,1099,1866,1.0,611
612,1211,1230,1211,1.0,612
613,1344,1500,1344,1.0,613
614,1834,1500,1834,1.0,614
615,1500,1834,1834,0.0,615
616,1635,1500,1635,1.0,616
617,1456,1604,1604,0.0,617
618,1378,1318,1318,0.0,618
619,1500,1487,1487,0.0,619
620,1714,1709,1714,1.0,620
621,1613,1729,1613,1.0,621
622,1731,2127,2127,0.0,622
623,1739,1840,1840,0.0,623
624,1760,1718,1718,0.0,624
625,1708,1729,1708,1.0,625
626,1721,1643,1721,1.0,626
627,1707,1712,1712,0.0,627
628,1170,1662,1662,0.0,628
629,1261,1237,1261,1.0,629
630,1100,1306,1100,1.0,630
631,1590,1100,1590,1.0,631
632,1100,1590,1590,0.0,632
633,1302,875,875,0.0,633
634,1234,1335,draw,0.5,634
635,1522,1500,1522,1.0,635
636,2306,2405,2405,0.0,636
637,2422,2386,2386,0.0,637
638,2373,2356,2356,0.0,638
639,2325,2338,2338,0.0,639
640,2336,1830,2336,1.0,640
641,2334,1836,2334,1.0,641
642,2329,2017,2329,1.0,642
643,1879,2326,2326,0.0,643
644,2323,1881,2323,1.0,644
645,1622,2322,2322,0.0,645
646,1933,2318,2318,0.0,646
647,1983,2313,2313,0.0,647
648,2312,1663,2312,1.0,648
649,1866,2309,2309,0.0,649
650,1835,2307,2307,0.0,650
651,2300,2041,2300,1.0,651
652,2288,2148,2288,1.0,652
653,2283,1947,2283,1.0,653
654,2275,2016,2275,1.0,654
655,1909,2271,2271,0.0,655
656,2263,2006,2263,1.0,656
657,1293,2263,2263,0.0,657
658,2257,1922,2257,1.0,658
659,2191,2239,2239,0.0,659
660,1380,2239,2239,0.0,660
661,1796,2235,2235,0.0,661
662,1879,2230,2230,0.0,662
663,2217,2059,2217,1.0,663
664,2336,2185,2185,0.0,664
665,2175,1936,2175,1.0,665
666,2161,1984,2161,1.0,666
667,2150,1915,2150,1.0,667
668,1976,2135,2135,0.0,668
669,1830,2126,2126,0.0,669
670,2001,2105,2105,0.0,670
671,2104,1344,2104,1.0,671
672,1918,2086,2086,0.0,672
673,2082,1500,2082,1.0,673
674,1774,2071,2071,0.0,674
675,1778,2059,2059,0.0,675
676,1783,2045,2045,0.0,676
677,1788,2029,2029,0.0,677
678,1609,2109,1609,1.0,678
679,1701,2100,2100,0.0,679
680,2091,1704,2091,1.0,680
681,1931,2061,2061,0.0,681
682,1408,1396,1408,1.0,682
683,1398,1383,1398,1.0,683
684,1387,1399,1387,1.0,684
685,1394,1512,1512,0.0,685
686,1479,1381,1381,0.0,686
687,1371,1374,1371,1.0,687
688,1372,1360,1360,0.0,688
689,1351,1287,1351,1.0,689
690,1209,1265,1265,0.0,690
691,1221,1820,1820,0.0,691
692,1332,1500,1332,1.0,692
693,1528,1369,1369,0.0,693
694,1231,1545,1231,1.0,694
695,1142,1138,1142,1.0,695
696,1263,1264,1264,0.0,696
697,1392,1500,1392,1.0,697
698,1906,1834,1834,0.0,698
699,1841,2015,2015,0.0,699
700,1905,1852,1905,1.0,700
701,1467,1478,1478,0.0,701
702,1478,1500,1478,1.0,702
703,1500,1478,1478,0.0,703
704,1478,1362,1478,1.0,704
705,1478,1490,1478,1.0,705
706,1453,1466,1466,0.0,706
707,1466,1592,1466,1.0,707
708,1466,1582,1466,1.0,708
709,1466,1744,1744,0.0,709
710,1479,1454,1454,0.0,710
711,1566,1493,1566,1.0,711
712,1454,1421,1421,0.0,712
713,1444,1465,1444,1.0,713
714,1387,1457,1457,0.0,714
715,1417,1447,1447,0.0,715
716,1436,1439,1436,1.0,716
717,1455,1081,1081,0.0,717
718,1318,1448,1448,0.0,718
719,1437,1446,1437,1.0,719
720,1448,1436,1436,0.0,720
721,1308,1441,1441,0.0,721
722,1708,1851,1851,0.0,722
723,1960,2260,2260,0.0,723
724,1969,2247,2247,0.0,724
725,1325,1174,1174,0.0,725
726,1325,1500,1500,0.0,726
727,1322,913,1322,1.0,727
728,1224,1332,1224,1.0,728
729,1353,1068,1068,0.0,729
730,1131,1347,1347,0.0,730
731,1197,1340,1340,0.0,731
732,1163,1340,1340,0.0,732
733,1362,976,976,0.0,733
734,1348,1381,1348,1.0,734
735,1375,1334,1334,0.0,735
736,911,1356,911,1.0,736
737,1030,1352,1352,0.0,737
738,1352,1408,1352,1.0,738
739,2035,1352,1352,0.0,739
740,1787,1417,1787,1.0,740
741,1810,1495,1495,0.0,741
742,1783,1797,1797,0.0,742
743,1723,1814,1723,1.0,743
744,1645,1806,1806,0.0,744
745,1800,1590,1800,1.0,745
746,1798,1250,1798,1.0,746
747,1602,1791,1791,0.0,747
748,1415,1788,1788,0.0,748
749,1758,1804,1758,1.0,749
750,1815,1889,1889,0.0,750
751,1800,1831,1800,1.0,751
752,1820,1814,1820,1.0,752
753,1830,1809,1809,0.0,753
754,1914,1842,1914,1.0,754
755,1856,1903,1903,0.0,755
756,2153,2474,draw,0.5,756
757,2474,2477,draw,0.5,757
758,2469,2216,2469,1.0,758
759,2220,2464,2464,0.0,759
760,1973,2462,2462,0.0,760
761,2465,2384,draw,0.5,761
762,2460,2240,2460,1.0,762
763,2104,2456,2456,0.0,763
764,2301,2449,2449,0.0,764
765,2447,2005,2447,1.0,765
766,2306,2438,2438,0.0,766
767,2432,2213,2432,1.0,767
768,2255,2425,2425,0.0,768
769,2428,2360,draw,0.5,769
770,2208,2421,2421,0.0,770
771,2418,2067,2418,1.0,771
772,2083,2415,2415,0.0,772
773,2409,2182,2409,1.0,773
774,2281,2400,2400,0.0,774
775,2015,2397,2397,0.0,775
776,1426,1371,1371,0.0,776
777,1437,1476,1476,0.0,777
778,1719,1679,1719,1.0,778
779,1689,1670,1670,0.0,779
780,1672,1701,1672,1.0,780
781,1695,1923,1923,0.0,781
782,1706,1698,1698,0.0,782
783,1687,1717,1687,1.0,783
784,1728,1723,1723,0.0,784
785,1648,1719,1719,0.0,785
786,1719,1765,1719,1.0,786
787,1648,1710,1710,0.0,787
788,1696,1722,1696,1.0,788
789,1732,1768,1768,0.0,789
790,1833,1740,1833,1.0,790
791,1433,1737,1737,0.0,791
792,1729,2008,draw,0.5,792
793,1722,1605,1722,1.0,793
794,1713,1659,1713,1.0,794
795,1605,1698,1698,0.0,795
796,1690,1613,1690,1.0,796
797,1622,1681,1681,0.0,797
798,1702,1681,1681,0.0,798
799,1568,1696,1568,1.0,799
800,1707,1699,1699,0.0,800
801,1453,1724,1453,1.0,801
802,1735,1733,1733,0.0,802
803,1744,1801,1801,0.0,803
804,1854,1730,1730,0.0,804
805,1705,1719,1719,0.0,805
806,1709,1716,1709,1.0,806
807,1694,1825,1694,1.0,807
808,1651,1684,1684,0.0,808
809,1706,1695,1706,1.0,809
810,1683,1717,1683,1.0,810
811,1707,1693,1707,1.0,811
812,1758,1702,1758,1.0,812
813,1713,1709,1709,0.0,813
814,1724,1734,1734,0.0,814
815,1730,1882,1882,0.0,815
816,2334,1800,2334,1.0,816
817,1680,1789,1789,0.0,817
818,1774,1768,1774,1.0,818
819,1711,1760,1760,0.0,819
820,1760,1542,1760,1.0,820
821,1713,1609,1713,1.0,821
822,1710,1618,1710,1.0,822
823,1374,1613,1613,0.0,823
824,1603,1539,1603,1.0,824
825,1564,1603,draw,0.5,825
